,x,y,target
9008,69.34306,35.9514,1
9009,-52.37543,13.107928,0
9010,69.941925,31.866617,1
9011,7.2725663,-10.624013,1
9012,-48.02176,3.1821542,0
9013,55.961243,4.7708535,1
9014,-8.21541,-5.157997,1
9015,-20.65604,-11.062151,1
9016,-72.85773,34.24228,0
9017,-36.821163,11.317658,0
9018,15.72794,-16.355446,1
9019,3.8505888,-10.670805,1
9020,0.9950015,-18.952812,1
9021,-0.6972537,-16.637545,1
9022,-9.331667,-26.952263,1
9023,4.1791205,-23.2169,1
9024,-41.766983,-4.1853485,0
9025,43.049614,-3.0359015,1
9026,72.56376,18.915665,1
9027,23.971218,-11.299111,1
9028,29.247066,-15.858431,1
9029,-46.366062,-8.853429,0
9030,43.607304,21.351837,1
9031,3.1504273,0.16211748,1
9032,81.97237,23.754034,1
9033,-84.79366,49.707676,0
9034,-17.463348,-17.678404,1
9035,5.9969654,-6.38728,1
9036,23.958881,-1.5242037,1
9037,28.159216,-7.7387815,1
9038,7.394696,-21.69264,1
9039,3.2035303,-25.033455,1
9040,-17.502995,-19.121353,1
9041,-14.166559,-17.99247,1
9042,61.899353,49.99183,1
9043,50.94739,-10.034727,1
9044,61.045956,43.888702,1
9045,-48.811302,14.720846,0
9046,-16.09207,-22.989159,1
9047,-37.8388,-8.5892,0
9048,-0.34818855,-2.9637702,1
9049,-16.736574,-8.2551,0
9050,51.223656,-7.2881827,1
9051,24.138527,21.57286,1
9052,-76.12589,14.567654,0
9053,24.223425,-9.36379,1
9054,-11.579299,-18.194052,1
9055,28.414555,2.9424222,1
9056,-12.480602,-13.994394,0
9057,14.999888,-13.676733,1
9058,-7.711111,-22.735954,1
9059,16.679934,-12.1403055,1
9060,-21.873161,-8.979451,1
9061,-41.20289,-9.655412,0
9062,-29.640387,-15.501059,1
9063,53.600517,26.27309,1
9064,-62.139893,17.475151,0
9065,-39.09389,-0.35454142,0
9066,84.09239,34.048412,1
9067,56.282143,37.30902,1
9068,52.01445,12.305229,1
9069,59.34768,38.013557,1
9070,2.779754,-19.202301,1
9071,49.576454,3.2150154,1
9072,-9.953383,-18.689,1
9073,38.65394,14.631235,1
9074,-76.090126,45.37567,0
9075,46.53875,14.12896,1
9076,-83.100235,10.963474,0
9077,8.157116,10.361069,1
9078,35.184986,6.406253,1
9079,-17.925629,-21.036064,0
9080,63.61264,20.17057,1
9081,-26.714745,4.84293,1
9082,11.854911,-22.45824,1
9083,10.94894,-7.2397504,1
9084,-8.223924,-11.234594,1
9085,37.22984,2.4665775,1
9086,23.31987,-14.860515,1
9087,-34.10851,-13.910845,0
9088,5.693125,-7.5799785,1
9089,25.433308,-15.3925295,1
9090,55.760376,26.358152,1
9091,43.105995,-9.62887,1
9092,-24.190704,-4.8945932,1
9093,22.673489,-21.315474,1
9094,2.6235814,-14.296443,1
9095,65.76236,21.139229,1
9096,4.724457,-26.21204,1
9097,-26.852388,7.3304644,0
9098,-25.410465,-4.636916,0
9099,-92.57645,22.842766,0
9100,13.208766,7.8923874,1
9101,7.6771374,-13.075909,1
9102,-1.6322144,-10.698782,1
9103,64.34078,32.12918,1
9104,-35.394737,-17.034786,0
9105,-34.608097,-5.402797,0
9106,-48.820126,14.439031,0
9107,-54.68644,-0.478433,0
9108,61.357483,42.68312,1
9109,-26.174488,-9.2588215,0
9110,-33.602287,4.2651277,0
9111,18.049446,10.629874,1
9112,28.550053,-3.04989,1
9113,-7.265093,-6.1075115,1
9114,-9.428388,-1.0149813,0
9115,28.741592,-18.436773,1
9116,-23.2925,-9.378771,0
9117,-29.407543,-1.9994348,0
9118,51.484917,31.438517,1
9119,-61.07735,29.144543,0
9120,-52.36019,11.566032,0
9121,72.34408,32.951355,1
9122,7.686228,-11.840582,1
9123,-27.147427,-11.680947,1
9124,-26.954586,-5.8221316,0
9125,-36.882812,-6.3829694,1
9126,14.177748,-17.34723,1
9127,-2.129354,-20.530056,1
9128,11.874447,-12.417457,1
9129,38.178345,1.9434339,1
9130,-9.703034,-19.068182,1
9131,-6.262825,-7.623706,1
9132,2.7329302,-20.69321,1
9133,72.44371,9.185753,1
9134,-100.879105,33.065166,0
9135,71.50618,14.103441,1
9136,-21.276928,-15.594619,1
9137,43.775013,32.914455,1
9138,60.40844,24.580597,1
9139,-48.74482,22.892845,0
9140,24.322739,-4.713053,1
9141,-0.128378,-15.420491,1
9142,8.498609,-4.497261,1
9143,12.517083,-11.074181,1
9144,40.16433,-6.9963126,1
9145,62.836437,5.01922,1
9146,43.374027,8.916441,1
9147,-3.193437,-13.202527,1
9148,-62.691803,12.414027,0
9149,43.729805,11.339441,1
9150,28.682999,-9.196838,1
9151,12.378193,-8.349928,1
9152,-40.02029,-4.6453476,0
9153,-20.222176,-9.482891,1
9154,0.8927958,-10.876988,1
9155,-47.94586,14.213307,0
9156,-33.98172,26.08441,0
9157,0.29778764,-12.808006,1
9158,-35.293602,-6.7211733,0
9159,-6.3225727,-21.936108,1
9160,-20.548702,-15.645526,1
9161,24.340881,-6.3820634,1
9162,-56.344124,12.6111965,0
9163,36.119576,-10.391735,1
9164,3.5342865,-10.675251,1
9165,20.042717,-10.763828,1
9166,61.370346,32.234283,1
9167,-77.51692,22.915747,0
9168,20.883625,-12.424166,1
9169,47.745087,5.406213,1
9170,-1.1677945,-20.61443,1
9171,22.222809,-6.4996595,1
9172,-51.044495,-10.027105,0
9173,25.564278,-11.482433,1
9174,63.928463,34.92402,1
9175,41.64856,20.491014,1
9176,8.985352,-2.410773,1
9177,-35.91306,2.9210415,0
9178,-42.860794,-1.9468789,0
9179,23.224182,-6.5133348,1
9180,-20.205818,-10.728979,1
9181,46.91324,32.5194,1
9182,-47.35476,-0.8421922,0
9183,45.8401,-3.2935295,1
9184,-53.118298,12.335131,0
9185,-5.7971787,-18.306759,1
9186,-8.205173,-23.88531,1
9187,-17.219776,-21.269182,1
9188,-58.718536,7.1381626,0
9189,6.916176,-19.98339,1
9190,12.966721,-22.208755,1
9191,42.86381,-13.85775,1
9192,9.360289,-10.098421,1
9193,25.789652,-20.8881,1
9194,-23.787518,-10.894512,1
9195,-111.05433,58.674126,0
9196,-7.870166,-19.032742,1
9197,51.940903,42.38365,1
9198,19.850657,-6.6868,1
9199,8.692859,-9.002567,1
9200,6.3449383,-6.061986,1
9201,83.02115,22.210566,1
9202,-83.0693,12.868484,0
9203,-77.011154,39.721664,0
9204,81.93432,28.739464,1
9205,-47.885937,-2.784388,0
9206,7.63884,-11.6446495,1
9207,-53.36265,26.008204,0
9208,-86.05026,35.625305,0
9209,-7.4481363,-17.4619,1
9210,-28.536415,-12.330261,0
9211,-54.745895,10.355195,0
9212,-14.102213,-19.386015,1
9213,25.981144,-16.632769,1
9214,9.330616,12.146601,1
9215,-8.336473,-23.74177,1
9216,-40.464195,-5.1106167,0
9217,-63.564663,36.68968,0
9218,-21.51726,-20.947714,0
9219,-83.840256,25.24151,0
9220,3.5835257,1.3719724,1
9221,6.949844,-24.271894,1
9222,2.4828753,-16.763123,1
9223,-5.2262387,-17.883118,1
9224,41.539497,12.639631,1
9225,0.7744663,-9.605875,1
9226,-9.419751,-26.755898,1
9227,51.38876,7.6655726,1
9228,27.339384,-0.8569344,1
9229,-27.186726,-20.06889,0
9230,40.685516,-10.829388,1
9231,-1.4920182,-17.695805,1
9232,-3.0894756,-11.948278,1
9233,-9.8557,-18.324692,1
9234,35.59919,-17.513357,1
9235,-23.959515,-1.0545137,1
9236,-5.771474,-12.707051,1
9237,-8.822142,-8.061833,1
9238,-30.845081,-0.686093,0
9239,-15.283773,-11.166719,0
9240,-74.436676,43.813614,0
9241,60.734535,42.042377,1
9242,31.782103,-18.948162,1
9243,10.785022,-24.430923,1
9244,43.033882,3.6620681,1
9245,11.070087,-7.3188896,1
9246,-100.14358,21.857231,0
9247,47.620384,37.35747,1
9248,-1.3711805,-13.214462,1
9249,-48.512947,-16.748158,0
9250,-20.678196,-12.942216,1
9251,23.166426,14.0204735,1
9252,-78.26167,12.983961,0
9253,28.730488,-3.7380717,1
9254,66.05473,38.41928,1
9255,-60.01233,9.5175,0
9256,-10.676773,-13.489708,1
9257,-28.004335,-4.6483264,0
9258,27.27243,-9.7501955,1
9259,-64.94797,22.47983,0
9260,-25.626135,24.373035,0
9261,-28.126118,5.997784,0
9262,-51.379498,24.04937,0
9263,42.48004,-11.759818,1
9264,15.77405,-16.49065,1
9265,1.5910255,-16.905357,1
9266,5.615659,-21.393898,1
9267,65.07716,10.420502,1
9268,7.336199,-6.243535,1
9269,14.548661,-8.860292,1
9270,44.26024,24.021685,1
9271,6.0603604,-17.340385,1
9272,-8.778894,-4.240223,1
9273,53.834713,44.152763,1
9274,-13.744001,-1.7183478,1
9275,77.59535,22.671251,1
9276,16.373743,11.197392,1
9277,-0.08526838,-9.760726,1
9278,-30.740393,3.848161,0
9279,-10.967604,-10.245155,1
9280,18.665442,-4.254503,1
9281,33.50423,-4.1772804,1
9282,-8.793695,-18.522224,1
9283,65.39986,18.669094,1
9284,70.3188,44.354034,1
9285,5.3767624,-19.202976,1
9286,19.258745,4.078396,1
9287,67.02609,-3.528517,1
9288,3.0578902,-11.879124,1
9289,6.4118447,-21.187384,1
9290,-56.271667,15.748496,0
9291,-3.754888,-18.151442,1
9292,13.493923,-17.257553,1
9293,59.977592,15.001285,1
9294,-0.3382588,-16.550358,1
9295,-23.800968,15.15101,0
9296,-12.0193405,-17.564404,1
9297,-70.77138,23.978043,0
9298,61.981773,5.3379307,1
9299,5.7297587,0.47048932,1
9300,-1.5155194,-21.120136,1
9301,-5.5035877,-16.029102,1
9302,94.25342,35.513885,1
9303,52.928528,4.2482333,1
9304,-1.9232777,-7.032344,1
9305,-41.233704,32.48302,0
9306,-80.752884,20.260752,0
9307,50.485657,24.845219,1
9308,16.516703,-17.619999,1
9309,-24.123926,-11.971982,0
9310,-63.390884,18.755417,0
9311,-100.62129,22.508305,0
9312,-23.056644,-11.7440195,0
9313,-55.87613,9.302584,0
9314,-70.57114,22.679132,0
9315,1.7225515,5.8841805,1
9316,-14.870504,-11.152229,1
9317,10.6621,-23.920177,1
9318,-27.26387,-7.582652,0
9319,10.052816,-24.039845,1
9320,-8.123318,-15.958256,1
9321,-81.93243,16.04697,0
9322,-77.80931,13.171447,0
9323,-40.433765,-9.571576,0
9324,-53.814106,5.377576,0
9325,14.984231,-8.455054,1
9326,-50.170284,56.053932,0
9327,-45.55946,25.663017,0
9328,-50.673813,-5.2983875,0
9329,32.21564,18.216675,1
9330,-12.747053,-9.110014,1
9331,54.087135,-3.823974,1
9332,-32.86962,51.56226,0
9333,11.306145,-8.772556,1
9334,26.23641,6.712055,1
9335,-4.041419,-17.83748,1
9336,-36.76069,1.8885452,0
9337,58.09292,21.235783,1
9338,-38.92697,6.9825315,0
9339,74.56612,27.132421,1
9340,-18.813261,-15.152664,1
9341,41.879242,13.802225,1
9342,2.1785645,-26.73447,1
9343,14.014282,-8.234354,1
9344,64.06284,24.04879,1
9345,-5.9205956,-17.358791,1
9346,-48.96756,14.721916,0
9347,44.727623,18.567474,1
9348,-12.558024,-19.125324,1
9349,-7.118684,-6.423848,1
9350,75.97371,52.980278,1
9351,-8.179171,-21.988453,1
9352,-8.794782,-11.337902,1
9353,55.546394,-0.64615023,1
9354,9.516841,-18.127918,1
9355,-35.618546,1.9628835,0
9356,-94.69085,31.211514,0
9357,49.06911,26.908949,1
9358,-16.01601,-22.05132,0
9359,-40.217262,-3.2916837,0
9360,-11.2392235,-8.580662,1
9361,-57.720623,-1.1007216,0
9362,9.827084,-24.917175,1
9363,47.96072,1.2212701,1
9364,60.478912,29.247532,1
9365,8.031919,-13.251581,1
9366,58.371773,23.5679,1
9367,1.4277111,-27.643787,1
9368,-70.588974,33.314278,0
9369,80.73532,36.69482,1
9370,-4.6964655,-18.08488,1
9371,-4.1732693,-9.348751,1
9372,11.591212,-23.214882,1
9373,-40.754047,3.169818,0
9374,-46.245346,18.332493,0
9375,1.6712543,-25.437122,1
9376,15.064457,-17.506355,1
9377,53.651466,44.072227,1
9378,-12.424134,-3.3764086,1
9379,25.833965,-1.1961974,1
9380,-9.072462,-18.389332,1
9381,-12.291248,-25.079021,1
9382,45.847214,18.15873,1
9383,-1.2808462,-21.24543,1
9384,-8.681871,-15.058245,1
9385,-15.158493,-24.447147,1
9386,-45.746613,11.1107,0
9387,2.1544416,-14.801304,1
9388,-42.164158,13.492359,0
9389,-12.307436,-19.097874,1
9390,82.98694,47.01418,1
9391,3.063939,-2.4788663,1
9392,-11.222975,16.547346,1
9393,-11.341114,-17.797937,1
9394,-3.1410174,-9.998913,1
9395,-61.741188,28.467348,0
9396,-59.706886,12.628819,0
9397,-49.03882,0.73744595,0
9398,12.905542,-1.9123833,1
9399,9.253525,-6.6686635,1
9400,60.615913,18.73382,1
9401,19.017006,-7.315939,1
9402,91.532524,49.56903,1
9403,40.032745,9.907764,1
9404,-72.105865,40.59948,0
9405,46.673534,2.4910264,1
9406,32.56984,5.837849,1
9407,-63.34424,2.294268,0
9408,10.3246155,-23.975737,1
9409,20.758,-13.367155,1
9410,-5.915791,-18.390032,1
9411,21.652609,-11.138248,1
9412,7.16803,-8.547765,1
9413,-27.204376,-0.60446954,0
9414,-68.21515,16.460007,0
9415,51.271805,24.659788,1
9416,-15.234238,-17.100983,0
9417,19.896328,-7.88729,1
9418,-15.450491,-6.621619,1
9419,-50.59933,-2.3715959,0
9420,-57.142635,3.9624794,0
9421,-4.205393,-14.788203,1
9422,-56.776855,22.511147,0
9423,-51.050972,28.42292,0
9424,3.5293987,-24.724422,1
9425,-0.2669543,-9.252159,1
9426,14.201615,-6.0322065,1
9427,13.207388,-26.411943,1
9428,30.608265,16.914335,1
9429,-76.88601,43.339607,0
9430,-4.0317645,-12.472708,1
9431,-47.14766,4.2357626,0
9432,22.178772,-16.31039,1
9433,43.632423,-6.2070103,1
9434,32.902214,-9.513266,1
9435,21.371479,-14.745746,1
9436,17.119034,-6.0218925,1
9437,-16.391079,-17.609264,1
9438,21.172073,-23.045902,1
9439,-9.5492325,-21.765438,1
9440,31.491379,13.445079,1
9441,19.518177,-7.115741,1
9442,-64.04548,5.1902294,0
9443,-63.517513,21.703892,0
9444,-73.898026,27.028442,0
9445,12.018885,-8.818385,1
9446,32.98183,3.2306046,1
9447,-21.113007,-9.70068,0
9448,-7.5011435,-17.147438,1
9449,52.901215,13.52792,1
9450,70.49579,50.98475,1
9451,43.060425,-0.77276325,1
9452,-110.32052,32.492313,0
9453,16.195541,-13.766268,1
9454,8.467489,-0.81196517,1
9455,-18.090925,-11.829376,1
9456,33.92194,18.286041,1
9457,24.359102,-17.676529,1
9458,1.4338953,-5.7154493,1
9459,9.33072,-10.024837,1
9460,-2.6066117,-12.7455435,1
9461,-4.940407,-18.819633,1
9462,21.963766,-13.666383,1
9463,-3.8332443,-18.717428,1
9464,67.243,17.12141,1
9465,3.8947024,-17.728207,1
9466,4.131877,-13.324697,1
9467,-49.785194,35.369057,0
9468,46.667328,39.106747,0
9469,1.7194691,1.2340202,1
9470,28.638985,-2.5828824,1
9471,37.036606,9.636618,1
9472,-23.39161,-14.920117,1
9473,-11.301121,17.267889,1
9474,20.761381,-12.547037,1
9475,-64.01688,11.595031,0
9476,49.432434,18.926727,1
9477,-52.221745,3.1688473,0
9478,21.317398,-19.035604,1
9479,7.1220455,10.052689,1
9480,0.52247995,-13.547318,1
9481,1.6552751,-18.829014,1
9482,-58.684265,3.2844741,0
9483,24.343107,-9.451603,1
9484,34.3312,28.911627,1
9485,3.2036226,-13.321249,1
9486,-13.657416,-17.111076,1
9487,-19.68215,-20.712406,1
9488,29.542751,-4.6820674,1
9489,48.589485,4.079072,1
9490,-17.194708,1.6857502,1
9491,0.6274221,-14.009682,1
9492,-20.145535,-10.643475,0
9493,8.904337,-19.378595,1
9494,26.2088,-14.801106,1
9495,43.84226,-12.52016,1
9496,-13.877714,3.9490871,0
9497,37.461403,-3.0397644,1
9498,19.874802,-3.048285,1
9499,28.151136,-11.610659,1
9500,10.293625,-23.83745,1
9501,-0.5061233,-19.309998,1
9502,-0.49784717,-22.825062,1
9503,11.375753,-4.100049,1
9504,-51.32348,-7.4831715,0
9505,6.085613,-5.682491,1
9506,-38.867043,11.034226,0
9507,-83.55838,35.035675,0
9508,-22.57902,-8.638793,0
9509,74.682465,19.945974,1
9510,-2.4498765,-9.61895,1
9511,-76.173645,27.971018,0
9512,84.5977,18.207691,1
9513,-10.596058,32.59385,0
9514,-2.0513055,-5.603175,1
9515,-44.82437,-6.214585,0
9516,23.404762,1.8765943,1
9517,0.8348767,-1.8036141,1
9518,-29.699903,31.986462,0
9519,21.504322,-9.060824,1
9520,-19.597237,-10.595942,0
9521,9.154234,-8.918062,1
9522,-14.790808,-20.460182,1
9523,24.732803,-6.845896,1
9524,70.81781,36.4872,1
9525,24.798111,1.7165947,1
9526,-59.316933,2.7242458,0
9527,9.081789,-20.313965,1
9528,-3.123325,-14.9780855,1
9529,48.819073,-10.491445,1
9530,-48.385765,35.148315,0
9531,53.16179,-8.762673,1
9532,-15.4110775,-12.027117,1
9533,56.544674,36.324093,1
9534,5.723481,-25.909895,1
9535,70.17048,19.792276,1
9536,44.024242,17.457542,1
9537,-23.690052,13.194229,0
9538,-18.690681,-3.2801752,0
9539,-15.836926,-21.615753,0
9540,-39.303474,-6.9913707,0
9541,-30.425415,-20.54469,0
9542,4.502677,-12.07134,1
9543,-4.560234,-5.139775,1
9544,-56.189583,23.631756,0
9545,41.687256,1.301865,1
9546,59.400085,29.528568,1
9547,-20.07809,-17.821152,0
9548,-3.590929,-6.1611757,1
9549,3.7132845,-16.4318,1
9550,23.450684,-7.7254014,1
9551,7.7182,-16.203556,1
9552,-94.07028,31.055912,0
9553,11.0592575,15.105894,1
9554,6.044567,-8.164398,1
9555,-11.410919,-19.30952,1
9556,-9.25187,-17.16329,1
9557,57.94107,31.645844,1
9558,-5.0765753,-23.177912,1
9559,82.908066,24.564867,1
9560,59.26829,8.756807,1
9561,-2.612781,-19.647411,1
9562,-43.577675,8.959317,0
9563,-29.941734,-15.378478,0
9564,-6.9328547,-26.65405,1
9565,7.152379,-15.431702,1
9566,36.524292,10.289768,1
9567,25.442535,-25.45949,1
9568,-26.696476,-17.887985,1
9569,-50.267136,4.6151423,0
9570,-46.602192,4.3712225,0
9571,11.342964,-15.630857,1
9572,-56.498512,19.135668,0
9573,-53.11681,2.2443762,0
9574,-16.104729,-19.335768,0
9575,28.79535,-10.756382,1
9576,65.3275,19.131325,1
9577,39.36695,6.6768007,1
9578,31.114449,-13.351917,1
9579,-4.2737713,-15.035384,1
9580,10.029074,-21.3158,1
9581,13.943224,0.88853383,1
9582,18.998428,-0.11789739,1
9583,-7.467451,-11.951156,1
9584,-51.264282,1.894041,0
9585,1.9747511,9.188468,1
9586,0.5860616,-14.034332,1
9587,-28.767548,-12.299867,0
9588,-73.44379,-0.2893772,0
9589,13.839514,-23.763756,1
9590,-28.757326,-11.964407,0
9591,32.121754,1.4347858,1
9592,25.02578,26.300594,1
9593,84.41806,30.222485,1
9594,1.6932039,-11.597891,1
9595,-40.484314,-5.9414115,0
9596,-55.04381,26.977386,0
9597,19.674887,4.343855,1
9598,-30.078197,-12.515699,0
9599,13.566876,6.3114157,1
9600,-13.285719,-22.667213,1
9601,3.0889637,-16.2291,1
9602,-4.592422,-6.5429564,1
9603,5.681385,-6.5851545,1
9604,10.298582,-13.203281,1
9605,-1.212105,-6.106868,1
9606,-6.167392,-14.859129,1
9607,-11.055033,-25.959894,1
9608,26.204617,-4.3160987,1
9609,15.994976,-13.941516,1
9610,38.749878,28.720825,1
9611,6.09138,-18.992065,1
9612,17.215248,-9.7819805,1
9613,-19.652306,-14.340561,1
9614,52.07128,8.453624,1
9615,32.036194,11.598787,1
9616,19.539795,-3.0375247,1
9617,59.564922,-1.08873,1
9618,-20.09435,-11.650435,1
9619,25.775793,-19.670618,1
9620,-65.11261,34.056374,0
9621,11.0651655,-12.279076,1
9622,7.8827453,-11.8298855,1
9623,-67.84381,16.522057,0
9624,9.179232,-9.401316,1
9625,-24.959538,-7.8772154,0
9626,-38.232796,1.1693592,0
9627,-27.752556,-2.0975308,0
9628,-6.336843,-10.748959,1
9629,9.129146,-5.9948525,1
9630,-51.93399,4.4794235,0
9631,-13.406315,-22.80366,1
9632,-47.811413,1.5784502,0
9633,-3.6731875,-23.453373,1
9634,-80.32033,8.039513,0
9635,67.407,33.77939,1
9636,14.90258,4.360418,1
9637,-56.24326,8.202539,0
9638,50.59707,40.042717,1
9639,-47.290237,28.3684,0
9640,-42.01301,-6.908545,0
9641,-22.362864,-4.4578333,0
9642,41.463005,24.877968,1
9643,-9.219439,-20.284142,1
9644,52.90662,30.842861,1
9645,-34.68123,-10.487709,0
9646,32.002594,-9.804213,1
9647,-59.368004,3.1739817,0
9648,24.669058,-3.7250662,1
9649,6.9801702,-18.664831,1
9650,-59.40976,18.510809,0
9651,-54.8173,0.82858133,0
9652,-21.347412,-6.638081,0
9653,-1.7926627,-20.968449,1
9654,26.31264,2.4241552,1
9655,22.869518,-5.168164,1
9656,63.938213,21.32396,1
9657,10.878004,-16.33767,1
9658,-14.158936,-12.428199,1
9659,-37.20052,12.413755,0
9660,-23.821117,-10.3797245,0
9661,22.342422,-12.1284895,1
9662,-111.98328,24.005363,0
9663,-4.5767255,-16.358442,1
9664,25.238216,5.1966267,1
9665,31.59437,-10.333742,1
9666,14.461412,13.774772,1
9667,31.244516,-4.155026,1
9668,-8.328249,-23.180046,1
9669,-108.26407,48.30452,0
9670,-51.722878,15.832563,0
9671,28.788834,-2.6896305,1
9672,11.294603,-12.896995,1
9673,21.047901,10.380857,1
9674,27.706524,-2.9482932,1
9675,35.098785,-0.0465284,1
9676,26.985355,19.480057,1
9677,18.293839,-7.145552,1
9678,-94.65188,15.884637,0
9679,20.03594,-16.579874,1
9680,-5.8794537,-15.085724,1
9681,-7.7268486,-9.131678,1
9682,-46.48203,-3.8108306,0
9683,-18.557877,7.2555246,0
9684,19.080805,-12.141616,1
9685,-29.05975,-6.952371,0
9686,-46.083256,19.949352,0
9687,57.936256,32.053658,1
9688,22.394524,-7.673391,1
9689,-20.335175,-7.4936223,0
9690,-13.722546,-14.650919,1
9691,35.34471,6.4454784,1
9692,14.9717655,-8.019474,1
9693,-43.601883,11.783635,0
9694,27.270353,2.7852302,1
9695,13.155519,-22.369167,1
9696,58.85634,20.30672,1
9697,-7.065504,-19.76947,1
9698,2.8257537,-26.301971,1
9699,9.954918,-19.924566,1
9700,43.820393,6.2252054,1
9701,11.739772,-20.31175,1
9702,49.03105,-6.668873,1
9703,43.38391,-1.4207013,1
9704,-63.350338,28.685894,0
9705,-54.3459,5.6905813,0
9706,-34.36055,-6.4602466,0
9707,78.58833,48.215584,1
9708,25.407547,-7.555941,1
9709,56.637863,-7.2266555,1
9710,-58.697655,2.0413775,0
9711,60.718296,7.8609943,1
9712,-13.390265,-19.379908,1
9713,-51.9233,2.522268,0
9714,30.730305,-5.995229,1
9715,-42.043434,28.264362,0
9716,-46.14554,15.539747,0
9717,56.3495,27.621786,1
9718,67.504944,37.286232,1
9719,-19.18642,-13.19109,1
9720,71.61769,52.73111,1
9721,-24.01374,-14.083164,1
9722,-0.6363927,-10.074368,1
9723,-9.613387,-26.28103,1
9724,-54.460014,39.915276,0
9725,37.143097,-14.413614,1
9726,-12.014311,-0.085169256,1
9727,33.50583,-3.3976917,1
9728,-0.46029115,-13.601664,1
9729,5.6104155,-28.445885,1
9730,16.372799,-2.7027664,1
9731,1.4296808,-9.523703,1
9732,47.399353,-14.703962,1
9733,15.843779,2.2482378,1
9734,-55.961437,25.332857,0
9735,79.27423,36.016106,1
9736,56.852684,22.7709,1
9737,6.228779,5.0084977,1
9738,38.867058,-11.819933,1
9739,80.63286,30.532148,1
9740,23.537067,-14.257493,1
9741,10.087929,-10.498692,1
9742,34.520237,-13.769974,1
9743,-38.358723,-6.0588293,0
9744,21.556396,1.6479268,1
9745,57.45331,27.142595,1
9746,-36.05361,-4.947355,0
9747,85.044655,26.301361,1
9748,-33.17318,-4.010989,0
9749,-19.3764,-20.687063,1
9750,15.0009775,-14.276072,1
9751,67.308914,9.078017,1
9752,15.874384,9.064627,1
9753,-16.024128,-20.82624,1
9754,25.868301,-11.949121,1
9755,58.67617,5.740814,1
9756,-26.046682,-9.18777,0
9757,-83.06326,18.832504,0
9758,-8.995545,-22.72025,1
9759,-31.41124,1.7402881,0
9760,18.327812,4.7777395,1
9761,-0.22447863,-2.7452765,1
9762,-32.621914,20.271759,0
9763,-57.268753,11.074312,0
9764,5.900106,-6.5224566,1
9765,59.551167,18.882711,1
9766,30.101395,-0.59346163,1
9767,-1.5949516,3.7808065,1
9768,51.43363,0.615369,1
9769,-0.40308672,-22.165745,1
9770,-42.14061,-5.399651,0
9771,14.763449,-4.1433735,1
9772,41.127827,2.787668,1
9773,-4.160237,-14.241031,1
9774,-12.528339,-6.831647,1
9775,-20.422983,21.766176,0
9776,12.983129,-6.1608686,1
9777,41.3057,8.480717,1
9778,14.013825,-6.615746,1
9779,-16.689476,-22.816368,1
9780,31.510984,-3.8258562,1
9781,-74.295586,26.735868,0
9782,-11.769869,-13.177206,1
9783,-0.21158668,-9.310717,1
9784,13.220786,-9.2642355,1
9785,43.95044,1.2689122,1
9786,-73.72662,10.8815155,0
9787,24.08637,-12.870506,1
9788,32.72147,-12.64434,1
9789,-21.97816,9.608034,0
9790,-91.5254,27.552643,0
9791,0.926067,-20.109346,1
9792,5.217959,-26.74708,1
9793,-25.020313,-1.695904,0
9794,-1.9213789,-11.620989,1
9795,31.546299,-6.4377084,1
9796,36.194,2.8592997,1
9797,-6.939205,-12.436403,1
9798,11.001352,10.882048,1
9799,9.444508,-8.701036,1
9800,-112.91031,30.746006,0
9801,32.452423,27.853859,1
9802,5.886156,-24.583698,1
9803,28.635262,0.6405684,1
9804,-0.44089317,-17.174927,1
9805,52.026917,40.729454,1
9806,3.395677,-22.816486,1
9807,75.702896,19.352764,1
9808,-46.508095,-6.720973,0
9809,51.247864,1.708873,1
9810,70.60603,15.533986,1
9811,25.523605,-2.2410474,1
9812,-1.7988896,-6.2237363,1
9813,-45.65989,18.296658,0
9814,21.628262,-12.474081,1
9815,-49.58849,29.590853,0
9816,2.1368206,-12.730759,1
9817,9.96694,-23.361101,1
9818,52.935043,27.91037,1
9819,-43.2061,4.909073,0
9820,16.83273,-3.3438976,1
9821,11.715573,-13.266766,1
9822,-7.6951075,-12.146788,0
9823,49.951897,11.386792,1
9824,61.064438,58.588127,1
9825,5.782684,-3.7313461,1
9826,47.714848,13.451926,1
9827,-14.725168,-20.459513,1
9828,21.5057,14.750998,1
9829,26.550797,6.627859,1
9830,39.068775,1.4494728,1
9831,18.967136,6.951212,1
9832,-83.77569,45.09575,0
9833,34.51199,-10.607856,1
9834,80.07914,26.860474,1
9835,-47.12754,17.330307,0
9836,9.717749,-14.670564,1
9837,-8.223301,-15.969478,1
9838,-17.356493,9.108055,0
9839,-47.734962,17.329802,0
9840,18.390545,-15.095631,1
9841,28.286343,-2.544304,1
9842,-1.6323622,-17.026987,1
9843,43.43302,-4.0515018,1
9844,15.443721,-10.984861,1
9845,10.220435,-16.573402,1
9846,-41.610886,-3.347406,0
9847,22.915108,-7.7603292,1
9848,13.822261,0.32546258,1
9849,-5.3130574,-16.394,1
9850,-52.959404,21.027615,0
9851,27.915613,-7.812971,1
9852,13.627321,3.7024808,1
9853,-84.58484,14.259816,0
9854,6.6540017,-12.745376,1
9855,16.584148,-11.07519,1
9856,-31.758152,-7.543767,0
9857,-21.982513,-0.62521255,0
9858,-62.45345,3.0883267,0
9859,37.01453,-11.288008,1
9860,-44.59986,-7.6277323,0
